"Term","Catalog.Nbr","Acad.Prog","ID","Grade_numeric","Grade_character"
2022,"A1","CB003",2272,71,NA
2022,"A1","CB003",2675,89,NA
2022,"A1","CB004",2658,31,NA
2022,"A1","CB003",2775,52,NA
2022,"A1","CB001",2337,74,NA
2022,"A1","CB019",2621,34,NA
2022,"A1","SB001",2463,44,NA
2022,"A1","CB001",2321,51,NA
2022,"A1","CB003",2707,NA,"INC"
2022,"A1","CB004",2579,57,NA
2022,"A1","CB004",2407,54,NA
2022,"A1","CB003",2685,62,NA
2022,"A1","CB019",2665,52,NA
2022,"A1","CB004",2702,29,NA
2022,"A1","CB001",2310,25,NA
2022,"A1","CB004",2754,42,NA
2022,"A1","CB003",2637,86,NA
2022,"A1","SB001",2699,50,NA
2022,"A1","CB003",2673,57,NA
2022,"A1","CB004",2625,56,NA
2022,"A1","CB004",2632,19,NA
2022,"A1","CB003",2684,64,NA
2022,"A1","CB003",2599,58,NA
2022,"A1","CB019",2805,72,NA
2022,"A1","SB001",2642,76,NA
2022,"A1","SB001",2734,74,NA
2022,"A1","CB004",2712,54,NA
2022,"A1","CB004",2710,NA,"UP"
2022,"A1","CB004",2427,NA,"47A"
2022,"A1","SB001",2819,56,NA
2022,"A1","HB001",2820,NA,"DPR"
2022,"A1","SB001",2803,NA,"UP"
2022,"A1","SB016",2171,NA,"DPR"
2022,"A1","CB001",1323,42,NA
2022,"A1","CB003",2766,67,NA
2022,"A1","CB004",2789,NA,"AB"
2022,"A1","CB004",2607,41,NA
2022,"A1","CB004",2814,52,NA
2022,"A1","SB001",1914,NA,"DPR"
2022,"A1","CB004",2508,34,NA
2022,"A1","CB003",2741,NA,"UP"
2022,"A1","CB004",2630,15,NA
2022,"A1","HB003",2235,37,NA
2022,"A1","CB003",2800,66,NA
2022,"A1","SB001",2753,NA,"DPR"
2022,"A1","CB003",2694,83,NA
2022,"A1","HB001",2776,50,NA
2022,"A1","CB003",2711,NA,"UP"
2022,"A1","CB004",2768,28,NA
2022,"A1","CB003",2703,66,NA
2022,"A1","CB003",2611,51,NA
2022,"A1","CB003",2604,75,NA
2022,"A1","CB003",2688,88,NA
2022,"A1","SB001",2793,35,NA
2022,"A1","HB001",2517,53,NA
2022,"A1","CB004",2457,50,NA
2022,"A1","CB003",2663,82,NA
2022,"A1","CB004",2751,43,NA
2022,"A1","CB004",2330,60,NA
2022,"A1","CB003",2657,NA,"LOA"
2022,"A1","CB004",2726,41,NA
2022,"A1","SB001",2498,NA,"UP"
2022,"A1","SB001",2670,62,NA
2022,"A1","SB001",2669,39,NA
2022,"A1","CB003",2289,70,NA
2022,"A1","CB004",2739,35,NA
2022,"A1","CB003",2615,73,NA
2022,"A1","CB001",2735,27,NA
2022,"A1","CB003",2728,85,NA
2022,"A1","CB004",2297,NA,"DPR"
2022,"A1","CB003",1595,59,NA
2022,"A1","CB003",2667,87,NA
2022,"A1","SB001",2790,32,NA
2022,"A1","SB016",2409,67,NA
2022,"A1","CB004",2781,62,NA
2022,"A1","CB004",2715,56,NA
2022,"A1","SB001",2563,62,NA
2022,"A1","CB001",2530,56,NA
2022,"A1","CB003",2107,74,NA
2022,"A1","CB003",2724,64,NA
2022,"A1","CB003",2643,83,NA
2022,"A1","SB001",2634,69,NA
2022,"A1","CB003",2796,83,NA
2022,"A1","CH001",1103,42,NA
2022,"A1","SB001",2226,57,NA
2022,"A1","CB004",2640,20,NA
2022,"A1","CB003",2760,78,NA
2022,"A1","CB019",2742,74,NA
2022,"A1","CB004",2681,NA,"UP"
2022,"A1","CB001",2602,NA,"LOA"
2022,"A1","CB003",2717,90,NA
2022,"A1","SB001",2588,51,NA
2022,"A1","CB004",2329,62,NA
2022,"A1","CB003",2646,86,NA
2022,"A1","CB003",1749,75,NA
2022,"A1","CB004",2783,40,NA
2022,"A1","CB003",2732,80,NA
2022,"A1","CB004",2472,62,NA
2022,"A1","CB019",2809,63,NA
2022,"A1","CB003",2298,84,NA
2022,"A1","CB003",2666,80,NA
2022,"A1","SB001",2570,NA,"DPR"
2022,"A1","SB001",2178,NA,"DPR"
2022,"A1","CB003",2620,69,NA
2022,"A1","HB001",23,55,NA
2022,"A1","CB004",2748,NA,"UP"
2022,"A1","CB004",2360,42,NA
2022,"A1","CB004",2384,65,NA
2022,"A1","CB004",2679,39,NA
2022,"A1","SB001",2029,62,NA
2022,"A1","CB023",2385,58,NA
2022,"A1","CB003",2708,59,NA
2022,"A1","CB001",2305,43,NA
2022,"A1","SB001",2730,66,NA
2022,"A1","SB001",2551,51,NA
2022,"A1","SB001",2676,42,NA
2022,"A1","SB016",2583,NA,"DPR"
2022,"A1","CB003",2467,71,NA
2022,"A1","CB004",2521,64,NA
2022,"A1","SB001",2567,37,NA
2022,"A1","CB003",2773,NA,"LOA"
2022,"A1","CB024",2526,52,NA
2022,"A1","SB001",2808,21,NA
2022,"A1","SB001",2777,NA,"UP"
2022,"A1","CB001",2401,40,NA
2022,"A1","CB004",2802,32,NA
2022,"A1","CB004",2719,NA,"DPR"
2022,"A1","SB001",2253,23,NA
2022,"A1","CB004",2645,92,NA
2022,"A1","SB001",1447,20,NA
2022,"A1","CB004",2626,40,NA
2022,"A1","CB003",2652,58,NA
2022,"A1","SB001",2566,NA,"UP"
2022,"A1","CB003",2644,88,NA
2022,"A1","CB004",2677,31,NA
2022,"A1","CB004",2115,53,NA
2022,"A1","CB003",2668,77,NA
2022,"A1","CB003",2744,58,NA
2022,"A1","CB024",2391,75,NA
2022,"A1","CB019",2782,64,NA
2022,"A1","SB001",2709,61,NA
2022,"A1","CB003",2804,68,NA
2022,"A1","CB004",182,NA,"DPR"
2022,"A1","SB001",2716,62,NA
2022,"A1","CB001",2564,34,NA
2022,"A1","CB003",2651,66,NA
2022,"A1","CB004",2636,NA,"UP"
2022,"A1","CB003",2816,58,NA
2022,"A1","CB003",2771,63,NA
2022,"A1","CB019",2655,77,NA
2022,"A1","CB004",2445,60,NA
2022,"A1","CB003",2682,73,NA
2022,"A1","CB003",2759,60,NA
2022,"A1","SB001",2600,NA,"DPR"
2022,"A1","CB003",2767,77,NA
2022,"A1","CB004",2745,29,NA
2022,"A1","CB004",2622,37,NA
2022,"A1","CB003",2617,83,NA
2022,"A1","SB001",2538,NA,"DPR"
2022,"A1","CB003",2628,82,NA
2022,"A1","CB003",2810,56,NA
2022,"A1","SB001",2539,NA,"DPR"
2022,"A1","SB001",2536,NA,"DPR"
2022,"A1","CB003",2661,82,NA
2022,"A1","SB001",1858,NA,"LOA"
2022,"A1","CB001",2721,NA,"DPR"
2022,"A1","CB004",2275,61,NA
2022,"A1","CB004",2738,50,NA
2022,"A1","EB001",2623,67,NA
2022,"A1","CB004",2288,NA,"UP"
2022,"A1","CB004",2343,57,NA
2022,"A1","CB004",2648,57,NA
2022,"A1","CB001",2701,33,NA
2022,"A1","CB003",2639,89,NA
2022,"A1","CB004",2428,60,NA
2022,"A1","CB024",2383,52,NA
2022,"A1","CB019",2680,65,NA
2022,"A1","CB004",2656,34,NA
2022,"A1","SB001",2281,80,NA
2022,"A1","CB003",2750,66,NA
2022,"A1","CB004",2787,40,NA
2022,"A1","CB003",2690,73,NA
2022,"A1","SB001",2772,58,NA
2022,"A1","CB001",1554,59,NA
2022,"A1","SB001",2695,58,NA
2022,"A1","CB001",2729,34,NA
2022,"A1","CB003",2705,78,NA
2022,"A1","CB004",2649,52,NA
2022,"A1","CH001",1350,83,NA
2022,"A1","CB003",2689,59,NA
2022,"A1","CB004",2774,43,NA
2022,"A1","SB001",2765,NA,"DPR"
2022,"A1","SB001",2440,33,NA
2022,"A1","CB003",2718,73,NA
2022,"A1","CB004",2749,56,NA
2022,"A1","CB004",2650,NA,"DPR"
2022,"A1","CB011",2388,15,NA
2022,"A2","CB015",2441,25,NA
2022,"A2","CB024",2797,61,NA
2022,"A2","CB024",2624,87,NA
2022,"A2","CB011",2573,NA,"DPR"
2022,"A2","CB011",2580,65,NA
2022,"A2","CB024",2469,61,NA
2022,"A2","CB023",2269,75,NA
2022,"A2","CB024",2747,NA,"UP"
2022,"A2","CB015",2259,69,NA
2022,"A2","CB011",2444,71,NA
2022,"A2","CB011",2606,NA,"UP"
2022,"A2","CB015",2380,44,NA
2022,"A2","CB025",2654,74,NA
2022,"A2","CB015",2316,NA,"UP"
2022,"A2","CB011",2136,42,NA
2022,"A2","CB011",2571,65,NA
2022,"A2","CB011",2594,70,NA
2022,"A2","CB024",2438,58,NA
2022,"A2","CB011",1337,41,NA
2022,"A2","CB001",2706,39,NA
2022,"A2","CB015",2534,65,NA
2022,"A2","CB023",2784,51,NA
2022,"A2","CB025",2736,79,NA
2022,"A2","CB023",2795,27,NA
2022,"A2","CB011",1742,NA,"UP"
2022,"A2","CB024",2791,39,NA
2022,"A2","CB024",2446,33,NA
2022,"A2","CB011",2503,NA,"AB"
2022,"A2","CB025",2737,80,NA
2022,"A2","CB015",2332,41,NA
2022,"A2","CB011",2353,NA,"INC"
2022,"A2","CB015",2355,75,NA
2022,"A2","CB018",2686,55,NA
2022,"A2","CB011",2577,16,NA
2022,"A2","CB024",2671,43,NA
2022,"A2","CB025",2627,85,NA
2022,"A2","CB024",2574,59,NA
2015,"B1","CB019",42,81,NA
2015,"B1","CB015",82,39,NA
2015,"B1","CB001",81,40,NA
2015,"B1","CB025",142,63,NA
2015,"B1","SB001",106,69,NA
2015,"B1","CB003",198,70,NA
2015,"B1","SB001",90,52,NA
2015,"B1","CB003",98,65,NA
2015,"B1","CB011",6,68,NA
2015,"B1","CB003",194,57,NA
2015,"B1","CB004",220,43,NA
2015,"B1","CB019",141,55,NA
2015,"B1","CB003",213,75,NA
2015,"B1","CB003",176,NA,"UP"
2015,"B1","CB001",340,40,NA
2015,"B1","CB019",203,39,NA
2015,"B1","CB019",133,62,NA
2015,"B1","CB003",326,62,NA
2015,"B1","CB003",208,78,NA
2015,"B1","CB004",332,32,NA
2015,"B1","CB003",137,79,NA
2015,"B1","CB004",86,31,NA
2015,"B1","CB025",190,63,NA
2015,"B1","CB020",207,71,NA
2015,"B1","CB019",272,58,NA
2015,"B1","CB015",91,25,NA
2015,"B1","CB020",24,NA,"UP"
2015,"B1","CB003",33,71,NA
2015,"B1","CB003",191,83,NA
2015,"B1","SB001",161,41,NA
2015,"B1","CB018",96,76,NA
2015,"B1","CB019",152,66,NA
2015,"B1","SB001",107,55,NA
2015,"B1","CB003",36,74,NA
2015,"B1","SB001",193,35,NA
2015,"B1","CB019",162,71,NA
2015,"B1","CB026",229,64,NA
2015,"B1","CB020",120,70,NA
2015,"B1","CB026",290,37,NA
2015,"B1","CB004",280,NA,"DPR"
2015,"B1","CB011",20,50,NA
2015,"B1","CB004",51,38,NA
2015,"B1","CB019",135,64,NA
2015,"B1","CB003",163,79,NA
2015,"B1","SB001",263,NA,"UP"
2015,"B1","CB019",132,NA,"UP"
2015,"B1","CB004",256,46,NA
2015,"B1","CB001",93,14,NA
2015,"B1","CB003",292,NA,"UP"
2015,"B1","SB001",95,66,NA
2015,"B1","CB019",130,67,NA
2015,"B1","CB015",49,55,NA
2015,"B1","CB003",139,63,NA
2015,"B1","CB003",37,63,NA
2015,"B1","CB003",179,78,NA
2015,"B1","CB003",79,80,NA
2015,"B1","CB003",316,78,NA
2015,"B1","CB019",201,64,NA
2015,"B1","CB020",39,56,NA
2015,"B1","SZ091",52,NA,"DPR"
2015,"B1","CB020",57,53,NA
2015,"B1","CB011",35,51,NA
2015,"B1","SB001",175,92,NA
2015,"B1","SB001",268,60,NA
2015,"B1","CB019",166,61,NA
2015,"B1","CB011",77,NA,"UP"
2015,"B1","CB011",78,64,NA
2015,"B1","CB001",26,53,NA
2015,"B1","CB011",16,NA,"AB"
2015,"B1","SB001",336,NA,"AB"
2015,"B1","CB011",80,32,NA
2015,"B1","CB025",228,61,NA
2015,"B1","CB001",154,58,NA
2015,"B1","CB011",61,46,NA
2015,"B1","CB001",76,27,NA
2015,"B1","CB015",101,27,NA
2015,"B1","CB024",232,50,NA
2015,"B1","CB019",119,65,NA
2015,"B1","SB001",153,NA,"UP"
2015,"B1","CB020",223,68,NA
2015,"B1","CB011",30,35,NA
2015,"B1","SB001",89,76,NA
2015,"B1","CB025",170,93,NA
2015,"B1","CB001",99,38,NA
2015,"B1","CB011",115,28,NA
2015,"B1","CB011",348,58,NA
2015,"B1","CB015",351,26,NA
2015,"B1","CZ001",9,58,NA
2015,"B1","CB011",75,31,NA
2015,"B1","CB019",111,NA,"UP"
2015,"B1","SB001",271,62,NA
2015,"B1","CB003",54,80,NA
2015,"B1","CB025",129,89,NA
2015,"B1","CB001",275,47,NA
2015,"B1","CB004",108,NA,"45A"
2015,"B1","CB018",41,69,NA
2015,"B1","CB003",105,69,NA
2015,"B1","CB003",127,66,NA
2015,"B1","CB011",85,30,NA
2015,"B1","CB019",118,67,NA
2015,"B1","SB001",63,65,NA
2015,"B1","CB003",186,71,NA
2015,"B1","CB003",147,69,NA
2015,"B1","CB018",97,69,NA
2015,"B1","CG031",18,62,NA
2015,"B1","CB020",88,NA,"UP"
2015,"B1","CB020",304,62,NA
2015,"B1","CB003",249,60,NA
2015,"B1","CB003",158,71,NA
2015,"B1","CB003",215,80,NA
2015,"B1","SB001",92,26,NA
2015,"B1","CB003",70,68,NA
